SystemName	DisplayName	State	StartMode
FCRSPTMETPRDN01	Internet Explorer ETW Collector Service	Stopped	Manual
FCRSPTMETPRDN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
FCRSPTMETPRDN01	IP Helper	Running	Auto
FCRSPTMETPRDN01	CNG Key Isolation	Running	Manual
FCRSPTMETPRDN01	KDC Proxy Server service (KPS)	Stopped	Manual
FCRSPTMETPRDN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
FCRSPTMETPRDN01	Server	Running	Auto
FCRSPTMETPRDN01	Workstation	Running	Auto
FCRSPTMETPRDN01	LiveUpdate	Stopped	Manual
FCRSPTMETPRDN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
FCRSPTMETPRDN01	TCP/IP NetBIOS Helper	Running	Auto
FCRSPTMETPRDN01	Local Session Manager	Running	Auto
FCRSPTMETPRDN01	Multimedia Class Scheduler	Stopped	Manual
FCRSPTMETPRDN01	Windows Firewall	Running	Auto
FCRSPTMETPRDN01	Distributed Transaction Coordinator	Running	Auto
FCRSPTMETPRDN01	Microsoft iSCSI Initiator Service	Stopped	Manual
FCRSPTMETPRDN01	Windows Installer	Stopped	Manual
FCRSPTMETPRDN01	NetBackup Deduplication Multi-Threaded Agent	Stopped	Manual
FCRSPTMETPRDN01	MySQL	Running	Auto
FCRSPTMETPRDN01	Network Access Protection Agent	Stopped	Manual
FCRSPTMETPRDN01	Network Connectivity Assistant	Stopped	Manual
FCRSPTMETPRDN01	NetBackup Client Service	Running	Auto
FCRSPTMETPRDN01	NetBackup Discovery Framework	Running	Auto
FCRSPTMETPRDN01	NetBackup Legacy Client Service	Running	Auto
FCRSPTMETPRDN01	NetBackup Legacy Network Service	Running	Auto
FCRSPTMETPRDN01	NetBackup Proxy Service	Stopped	Manual
FCRSPTMETPRDN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
FCRSPTMETPRDN01	Netlogon	Running	Auto
FCRSPTMETPRDN01	Network Connections	Stopped	Manual
FCRSPTMETPRDN01	Network List Service	Running	Manual
FCRSPTMETPRDN01	Net.Tcp Port Sharing Service	Stopped	Disabled
FCRSPTMETPRDN01	Network Location Awareness	Running	Auto
FCRSPTMETPRDN01	Network Store Interface Service	Running	Auto
FCRSPTMETPRDN01	Cb Protection Agent	Running	Auto
FCRSPTMETPRDN01	Performance Counter DLL Host	Stopped	Manual
FCRSPTMETPRDN01	Performance Logs & Alerts	Stopped	Manual
FCRSPTMETPRDN01	Plug and Play	Running	Manual
FCRSPTMETPRDN01	IPsec Policy Agent	Running	Manual
FCRSPTMETPRDN01	Power	Running	Auto
FCRSPTMETPRDN01	Printer Extensions and Notifications	Stopped	Manual
FCRSPTMETPRDN01	User Profile Service	Running	Auto
FCRSPTMETPRDN01	Remote Access Auto Connection Manager	Stopped	Manual
FCRSPTMETPRDN01	Remote Access Connection Manager	Stopped	Manual
FCRSPTMETPRDN01	Routing and Remote Access	Stopped	Disabled
FCRSPTMETPRDN01	Remote Registry	Stopped	Auto
FCRSPTMETPRDN01	RPC Endpoint Mapper	Running	Auto
FCRSPTMETPRDN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
FCRSPTMETPRDN01	Remote Procedure Call (RPC)	Running	Auto
FCRSPTMETPRDN01	Resultant Set of Policy Provider	Stopped	Manual
FCRSPTMETPRDN01	Special Administration Console Helper	Stopped	Manual
FCRSPTMETPRDN01	Security Accounts Manager	Running	Auto
FCRSPTMETPRDN01	Smart Card	Stopped	Disabled
FCRSPTMETPRDN01	Smart Card Device Enumeration Service	Stopped	Manual
FCRSPTMETPRDN01	Task Scheduler	Running	Auto
FCRSPTMETPRDN01	Smart Card Removal Policy	Stopped	Manual
FCRSPTMETPRDN01	Secondary Logon	Stopped	Manual
FCRSPTMETPRDN01	System Event Notification Service	Running	Auto
FCRSPTMETPRDN01	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
FCRSPTMETPRDN01	Symantec Endpoint Protection	Running	Auto
FCRSPTMETPRDN01	Symantec Endpoint Protection WSC Service	Running	Auto
FCRSPTMETPRDN01	Remote Desktop Configuration	Running	Manual
FCRSPTMETPRDN01	Internet Connection Sharing (ICS)	Stopped	Disabled
FCRSPTMETPRDN01	Shell Hardware Detection	Running	Auto
FCRSPTMETPRDN01	Microsoft Storage Spaces SMP	Stopped	Manual
FCRSPTMETPRDN01	Symantec Network Access Control	Stopped	Manual
FCRSPTMETPRDN01	SNMP Service	Running	Auto
FCRSPTMETPRDN01	SNMP Trap	Stopped	Manual
FCRSPTMETPRDN01	Print Spooler	Running	Auto
FCRSPTMETPRDN01	Software Protection	Stopped	Auto
FCRSPTMETPRDN01	SSDP Discovery	Stopped	Disabled
FCRSPTMETPRDN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
FCRSPTMETPRDN01	Spot Verifier	Stopped	Manual
FCRSPTMETPRDN01	Microsoft Software Shadow Copy Provider	Stopped	Manual
FCRSPTMETPRDN01	Superfetch	Stopped	Manual
FCRSPTMETPRDN01	System Events Broker	Running	Auto
FCRSPTMETPRDN01	Telephony	Stopped	Manual
FCRSPTMETPRDN01	Remote Desktop Services	Running	Manual
FCRSPTMETPRDN01	Themes	Running	Auto
FCRSPTMETPRDN01	Thread Ordering Server	Stopped	Manual
FCRSPTMETPRDN01	Storage Tiers Management	Stopped	Manual
FCRSPTMETPRDN01	Apache Tomcat 8.5 Tomcat8	Running	Auto
FCRSPTMETPRDN01	Distributed Link Tracking Client	Running	Auto
FCRSPTMETPRDN01	Windows Modules Installer	Running	Manual
FCRSPTMETPRDN01	User Access Logging Service	Running	Auto
FCRSPTMETPRDN01	Interactive Services Detection	Stopped	Manual
FCRSPTMETPRDN01	Remote Desktop Services UserMode Port Redirector	Running	Manual
FCRSPTMETPRDN01	UPnP Device Host	Stopped	Disabled
FCRSPTMETPRDN01	Credential Manager	Stopped	Manual
FCRSPTMETPRDN01	Virtual Disk	Stopped	Manual
FCRSPTMETPRDN01	VMware Alias Manager and Ticket Service	Running	Auto
FCRSPTMETPRDN01	Hyper-V Guest Service Interface	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Heartbeat Service	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Data Exchange Service	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Guest Shutdown Service	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Time Synchronization Service	Stopped	Manual
FCRSPTMETPRDN01	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
FCRSPTMETPRDN01	VMware Tools	Running	Auto
FCRSPTMETPRDN01	VMware Snapshot Provider	Stopped	Manual
FCRSPTMETPRDN01	VMware Physical Disk Helper Service	Running	Auto
FCRSPTMETPRDN01	VMware CAF AMQP Communication Service	Stopped	Manual
FCRSPTMETPRDN01	VMware CAF Management Agent Service	Running	Auto
FCRSPTMETPRDN01	Symantec Private Branch Exchange	Running	Auto
FCRSPTMETPRDN01	Volume Shadow Copy	Stopped	Manual
FCRSPTMETPRDN01	Windows Time	Running	Manual
FCRSPTMETPRDN01	Windows Connection Manager	Running	Auto
FCRSPTMETPRDN01	Windows Color System	Stopped	Manual
FCRSPTMETPRDN01	Diagnostic Service Host	Stopped	Manual
FCRSPTMETPRDN01	Diagnostic System Host	Stopped	Manual
FCRSPTMETPRDN01	Windows Event Collector	Stopped	Manual
FCRSPTMETPRDN01	Windows Encryption Provider Host Service	Stopped	Manual
FCRSPTMETPRDN01	Problem Reports and Solutions Control Panel Support	Stopped	Manual
FCRSPTMETPRDN01	Windows Error Reporting Service	Stopped	Manual
FCRSPTMETPRDN01	WinHTTP Web Proxy Auto-Discovery Service	Running	Manual
FCRSPTMETPRDN01	Windows Management Instrumentation	Running	Auto
FCRSPTMETPRDN01	Windows Remote Management (WS-Management)	Running	Auto
FCRSPTMETPRDN01	WMI Performance Adapter	Stopped	Manual
FCRSPTMETPRDN01	Portable Device Enumerator Service	Stopped	Manual
FCRSPTMETPRDN01	Windows Store Service (WSService)	Stopped	Manual
FCRSPTMETPRDN01	Windows Update	Running	Manual
FCRSPTMETPRDN01	Windows Driver Foundation - User-mode Driver Framework	Stopped	Manual
FCRSPTMETPRDN01	FireEye Endpoint Agent	Running	Auto
FCRSPTWEBPRDN01	AllJoyn Router Service	Stopped	Manual
FCRSPTWEBPRDN01	Application Layer Gateway Service	Stopped	Manual
FCRSPTWEBPRDN01	Application Host Helper Service	Running	Auto
FCRSPTWEBPRDN01	Application Identity	Stopped	Manual
FCRSPTWEBPRDN01	Application Information	Stopped	Manual
FCRSPTWEBPRDN01	Application Management	Stopped	Manual
FCRSPTWEBPRDN01	App Readiness	Stopped	Manual
FCRSPTWEBPRDN01	Microsoft App-V Client	Stopped	Disabled
FCRSPTWEBPRDN01	AppX Deployment Service (AppXSVC)	Stopped	Manual
FCRSPTWEBPRDN01	ASP.NET State Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Audio Endpoint Builder	Stopped	Manual
FCRSPTWEBPRDN01	Windows Audio	Stopped	Manual
FCRSPTWEBPRDN01	ActiveX Installer (AxInstSV)	Stopped	Manual
FCRSPTWEBPRDN01	Base Filtering Engine	Running	Auto
FCRSPTWEBPRDN01	Background Intelligent Transfer Service	Stopped	Manual
FCRSPTWEBPRDN01	Background Tasks Infrastructure Service	Running	Auto
FCRSPTWEBPRDN01	Computer Browser	Stopped	Disabled
FCRSPTWEBPRDN01	Bluetooth Support Service	Stopped	Manual
FCRSPTWEBPRDN01	Carbon Black Sensor	Running	Auto
FCRSPTWEBPRDN01	Connected Devices Platform Service	Running	Auto
FCRSPTWEBPRDN01	Certificate Propagation	Running	Manual
FCRSPTWEBPRDN01	Client License Service (ClipSVC)	Stopped	Manual
FCRSPTWEBPRDN01	COM+ System Application	Running	Manual
FCRSPTWEBPRDN01	CoreMessaging	Running	Auto
FCRSPTWEBPRDN01	Cryptographic Services	Running	Auto
FCRSPTWEBPRDN01	Offline Files	Stopped	Disabled
FCRSPTWEBPRDN01	DCOM Server Process Launcher	Running	Auto
FCRSPTWEBPRDN01	DataCollectionPublishingService	Stopped	Manual
FCRSPTWEBPRDN01	Optimize drives	Stopped	Manual
FCRSPTWEBPRDN01	Device Association Service	Stopped	Manual
FCRSPTWEBPRDN01	Device Install Service	Stopped	Manual
FCRSPTWEBPRDN01	DevQuery Background Discovery Broker	Stopped	Manual
FCRSPTWEBPRDN01	DHCP Client	Running	Auto
FCRSPTWEBPRDN01	Microsoft (R) Diagnostics Hub Standard Collector Service	Stopped	Manual
FCRSPTWEBPRDN01	Connected User Experiences and Telemetry	Running	Auto
FCRSPTWEBPRDN01	Device Management Enrollment Service	Stopped	Manual
FCRSPTWEBPRDN01	dmwappushsvc	Stopped	Manual
FCRSPTWEBPRDN01	DNS Client	Running	Auto
FCRSPTWEBPRDN01	Wired AutoConfig	Stopped	Manual
FCRSPTWEBPRDN01	Diagnostic Policy Service	Running	Auto
FCRSPTWEBPRDN01	Device Setup Manager	Stopped	Manual
FCRSPTWEBPRDN01	Data Sharing Service	Running	Manual
FCRSPTWEBPRDN01	Extensible Authentication Protocol	Stopped	Manual
FCRSPTWEBPRDN01	Encrypting File System (EFS)	Stopped	Manual
FCRSPTWEBPRDN01	Embedded Mode	Stopped	Manual
FCRSPTWEBPRDN01	Enterprise App Management Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Event Log	Running	Auto
FCRSPTWEBPRDN01	COM+ Event System	Running	Auto
FCRSPTWEBPRDN01	Function Discovery Provider Host	Stopped	Manual
FCRSPTWEBPRDN01	Function Discovery Resource Publication	Stopped	Manual
FCRSPTWEBPRDN01	Windows Font Cache Service	Running	Auto
FCRSPTWEBPRDN01	Windows Camera Frame Server	Stopped	Manual
FCRSPTWEBPRDN01	Group Policy Client	Running	Auto
FCRSPTWEBPRDN01	Human Interface Device Service	Stopped	Manual
FCRSPTWEBPRDN01	HV Host Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Mobile Hotspot Service	Stopped	Manual
FCRSPTWEBPRDN01	IIS Admin Service	Running	Auto
FCRSPTWEBPRDN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
FCRSPTWEBPRDN01	IP Helper	Running	Auto
FCRSPTWEBPRDN01	CNG Key Isolation	Running	Manual
FCRSPTWEBPRDN01	KDC Proxy Server service (KPS)	Stopped	Manual
FCRSPTWEBPRDN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
FCRSPTWEBPRDN01	Server	Running	Auto
FCRSPTWEBPRDN01	Workstation	Running	Auto
FCRSPTWEBPRDN01	Geolocation Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows License Manager Service	Stopped	Manual
FCRSPTWEBPRDN01	LiveUpdate	Stopped	Manual
FCRSPTWEBPRDN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
FCRSPTWEBPRDN01	TCP/IP NetBIOS Helper	Running	Manual
FCRSPTWEBPRDN01	Local Session Manager	Running	Auto
FCRSPTWEBPRDN01	Downloaded Maps Manager	Stopped	Auto
FCRSPTWEBPRDN01	Windows Firewall	Running	Auto
FCRSPTWEBPRDN01	Distributed Transaction Coordinator	Running	Auto
FCRSPTWEBPRDN01	Microsoft iSCSI Initiator Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Installer	Stopped	Manual
FCRSPTWEBPRDN01	NetBackup Deduplication Multi-Threaded Agent	Stopped	Manual
FCRSPTWEBPRDN01	Network Connectivity Assistant	Stopped	Manual
FCRSPTWEBPRDN01	Network Connection Broker	Running	Manual
FCRSPTWEBPRDN01	NetBackup Client Service	Stopped	Auto
FCRSPTWEBPRDN01	NetBackup Discovery Framework	Stopped	Auto
FCRSPTWEBPRDN01	NetBackup Legacy Client Service	Stopped	Auto
FCRSPTWEBPRDN01	NetBackup Legacy Network Service	Stopped	Auto
FCRSPTWEBPRDN01	NetBackup Proxy Service	Stopped	Manual
FCRSPTWEBPRDN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
FCRSPTWEBPRDN01	Netlogon	Running	Auto
FCRSPTWEBPRDN01	Network Connections	Stopped	Manual
FCRSPTWEBPRDN01	Network List Service	Running	Manual
FCRSPTWEBPRDN01	Network Setup Service	Stopped	Manual
FCRSPTWEBPRDN01	Net.Tcp Port Sharing Service	Stopped	Disabled
FCRSPTWEBPRDN01	Microsoft Passport Container	Stopped	Manual
FCRSPTWEBPRDN01	Microsoft Passport	Stopped	Manual
FCRSPTWEBPRDN01	Network Location Awareness	Running	Auto
FCRSPTWEBPRDN01	Network Store Interface Service	Running	Auto
FCRSPTWEBPRDN01	Cb Protection Agent	Running	Auto
FCRSPTWEBPRDN01	Program Compatibility Assistant Service	Running	Auto
FCRSPTWEBPRDN01	Performance Counter DLL Host	Stopped	Manual
FCRSPTWEBPRDN01	Phone Service	Stopped	Manual
FCRSPTWEBPRDN01	Performance Logs & Alerts	Stopped	Manual
FCRSPTWEBPRDN01	Plug and Play	Running	Manual
FCRSPTWEBPRDN01	IPsec Policy Agent	Running	Manual
FCRSPTWEBPRDN01	Power	Running	Auto
FCRSPTWEBPRDN01	Printer Extensions and Notifications	Stopped	Manual
FCRSPTWEBPRDN01	User Profile Service	Running	Auto
FCRSPTWEBPRDN01	Quality Windows Audio Video Experience	Stopped	Manual
FCRSPTWEBPRDN01	Remote Access Auto Connection Manager	Stopped	Manual
FCRSPTWEBPRDN01	Remote Access Connection Manager	Stopped	Manual
FCRSPTWEBPRDN01	Routing and Remote Access	Stopped	Disabled
FCRSPTWEBPRDN01	Remote Registry	Stopped	Auto
FCRSPTWEBPRDN01	Radio Management Service	Stopped	Manual
FCRSPTWEBPRDN01	RPC Endpoint Mapper	Running	Auto
FCRSPTWEBPRDN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
FCRSPTWEBPRDN01	Remote Procedure Call (RPC)	Running	Auto
FCRSPTWEBPRDN01	Resultant Set of Policy Provider	Stopped	Manual
FCRSPTWEBPRDN01	Special Administration Console Helper	Stopped	Manual
FCRSPTWEBPRDN01	Security Accounts Manager	Running	Auto
FCRSPTWEBPRDN01	Smart Card	Stopped	Disabled
FCRSPTWEBPRDN01	Smart Card Device Enumeration Service	Stopped	Manual
FCRSPTWEBPRDN01	Task Scheduler	Running	Auto
FCRSPTWEBPRDN01	Smart Card Removal Policy	Stopped	Manual
FCRSPTWEBPRDN01	Secondary Logon	Stopped	Manual
FCRSPTWEBPRDN01	System Event Notification Service	Running	Auto
FCRSPTWEBPRDN01	Sensor Data Service	Stopped	Manual
FCRSPTWEBPRDN01	Sensor Service	Stopped	Manual
FCRSPTWEBPRDN01	Sensor Monitoring Service	Stopped	Manual
FCRSPTWEBPRDN01	Symantec Endpoint Protection	Running	Auto
FCRSPTWEBPRDN01	Remote Desktop Configuration	Running	Manual
FCRSPTWEBPRDN01	Internet Connection Sharing (ICS)	Stopped	Manual
FCRSPTWEBPRDN01	Shell Hardware Detection	Running	Auto
FCRSPTWEBPRDN01	Microsoft Storage Spaces SMP	Stopped	Manual
FCRSPTWEBPRDN01	SNMP Service	Running	Auto
FCRSPTWEBPRDN01	SNMP Trap	Stopped	Manual
FCRSPTWEBPRDN01	Print Spooler	Running	Auto
FCRSPTWEBPRDN01	Software Protection	Stopped	Auto
FCRSPTWEBPRDN01	SSDP Discovery	Stopped	Manual
FCRSPTWEBPRDN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
FCRSPTWEBPRDN01	State Repository Service	Running	Manual
FCRSPTWEBPRDN01	Windows Image Acquisition (WIA)	Stopped	Manual
FCRSPTWEBPRDN01	Storage Service	Stopped	Manual
FCRSPTWEBPRDN01	Spot Verifier	Stopped	Manual
FCRSPTWEBPRDN01	Microsoft Software Shadow Copy Provider	Stopped	Manual
FCRSPTWEBPRDN01	Superfetch	Stopped	Manual
FCRSPTWEBPRDN01	System Events Broker	Running	Auto
FCRSPTWEBPRDN01	Touch Keyboard and Handwriting Panel Service	Stopped	Manual
FCRSPTWEBPRDN01	Telephony	Stopped	Manual
FCRSPTWEBPRDN01	Remote Desktop Services	Running	Manual
FCRSPTWEBPRDN01	Themes	Running	Auto
FCRSPTWEBPRDN01	Storage Tiers Management	Stopped	Manual
FCRSPTWEBPRDN01	Tile Data model server	Running	Auto
FCRSPTWEBPRDN01	Time Broker	Running	Manual
FCRSPTWEBPRDN01	Distributed Link Tracking Client	Running	Auto
FCRSPTWEBPRDN01	Windows Modules Installer	Running	Manual
FCRSPTWEBPRDN01	Auto Time Zone Updater	Stopped	Disabled
FCRSPTWEBPRDN01	User Access Logging Service	Running	Auto
FCRSPTWEBPRDN01	User Experience Virtualization Service	Stopped	Disabled
FCRSPTWEBPRDN01	Interactive Services Detection	Stopped	Manual
FCRSPTWEBPRDN01	Remote Desktop Services UserMode Port Redirector	Running	Manual
FCRSPTWEBPRDN01	UPnP Device Host	Stopped	Manual
FCRSPTWEBPRDN01	User Manager	Running	Auto
FCRSPTWEBPRDN01	Update Orchestrator Service for Windows Update	Stopped	Manual
FCRSPTWEBPRDN01	Credential Manager	Stopped	Manual
FCRSPTWEBPRDN01	Virtual Disk	Stopped	Manual
FCRSPTWEBPRDN01	VMware Alias Manager and Ticket Service	Running	Auto
FCRSPTWEBPRDN01	Hyper-V Guest Service Interface	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Heartbeat Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Data Exchange Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Guest Shutdown Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Time Synchronization Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V PowerShell Direct Service	Stopped	Manual
FCRSPTWEBPRDN01	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
FCRSPTWEBPRDN01	VMware Tools	Running	Auto
FCRSPTWEBPRDN01	VMware Snapshot Provider	Stopped	Manual
FCRSPTWEBPRDN01	VMware CAF AMQP Communication Service	Stopped	Manual
FCRSPTWEBPRDN01	VMware CAF Management Agent Service	Running	Auto
FCRSPTWEBPRDN01	Symantec Private Branch Exchange	Stopped	Auto
FCRSPTWEBPRDN01	Volume Shadow Copy	Stopped	Manual
FCRSPTWEBPRDN01	Windows Time	Running	Auto
FCRSPTWEBPRDN01	W3C Logging Service	Stopped	Manual
FCRSPTWEBPRDN01	World Wide Web Publishing Service	Running	Auto
FCRSPTWEBPRDN01	WalletService	Stopped	Manual
FCRSPTWEBPRDN01	Windows Process Activation Service	Running	Manual
FCRSPTWEBPRDN01	Windows Biometric Service	Stopped	Auto
FCRSPTWEBPRDN01	Windows Connection Manager	Running	Auto
FCRSPTWEBPRDN01	Diagnostic Service Host	Stopped	Manual
FCRSPTWEBPRDN01	Diagnostic System Host	Stopped	Manual
FCRSPTWEBPRDN01	Windows Defender Network Inspection Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Event Collector	Stopped	Manual
FCRSPTWEBPRDN01	Windows Encryption Provider Host Service	Stopped	Manual
FCRSPTWEBPRDN01	Problem Reports and Solutions Control Panel Support	Stopped	Manual
FCRSPTWEBPRDN01	Windows Error Reporting Service	Stopped	Manual
FCRSPTWEBPRDN01	Still Image Acquisition Events	Stopped	Manual
FCRSPTWEBPRDN01	Windows Defender Service	Stopped	Manual
FCRSPTWEBPRDN01	WinHTTP Web Proxy Auto-Discovery Service	Running	Manual
FCRSPTWEBPRDN01	Windows Management Instrumentation	Running	Auto
FCRSPTWEBPRDN01	Windows Remote Management (WS-Management)	Running	Auto
FCRSPTWEBPRDN01	Windows Insider Service	Stopped	Manual
FCRSPTWEBPRDN01	Microsoft Account Sign-in Assistant	Stopped	Manual
FCRSPTWEBPRDN01	WMI Performance Adapter	Stopped	Manual
FCRSPTWEBPRDN01	Web Management Service	Stopped	Manual
FCRSPTWEBPRDN01	Portable Device Enumerator Service	Stopped	Manual
FCRSPTWEBPRDN01	Windows Push Notifications System Service	Running	Auto
FCRSPTWEBPRDN01	Windows Search	Stopped	Disabled
FCRSPTWEBPRDN01	Windows Update	Running	Manual
FCRSPTWEBPRDN01	Windows Driver Foundation - User-mode Driver Framework	Running	Manual
FCRSPTWEBPRDN01	FireEye Endpoint Agent	Running	Auto
FCRSPTWEBPRDN01	Xbox Live Auth Manager	Stopped	Manual
FCRSPTWEBPRDN01	Xbox Live Game Save	Stopped	Manual
SJPDGAPPPRDN01	AllJoyn Router Service	Stopped	Manual
SJPDGAPPPRDN01	Application Layer Gateway Service	Stopped	Manual
SJPDGAPPPRDN01	Application Identity	Stopped	Manual
SJPDGAPPPRDN01	Application Information	Stopped	Manual
SJPDGAPPPRDN01	Application Management	Stopped	Manual
SJPDGAPPPRDN01	App Readiness	Stopped	Manual
SJPDGAPPPRDN01	Microsoft App-V Client	Stopped	Disabled
SJPDGAPPPRDN01	AppX Deployment Service (AppXSVC)	Stopped	Manual
SJPDGAPPPRDN01	Windows Audio Endpoint Builder	Stopped	Manual
SJPDGAPPPRDN01	Windows Audio	Stopped	Manual
SJPDGAPPPRDN01	ActiveX Installer (AxInstSV)	Stopped	Manual
SJPDGAPPPRDN01	Base Filtering Engine	Running	Auto
SJPDGAPPPRDN01	Background Intelligent Transfer Service	Stopped	Manual
SJPDGAPPPRDN01	Background Tasks Infrastructure Service	Running	Auto
SJPDGAPPPRDN01	Computer Browser	Stopped	Disabled
SJPDGAPPPRDN01	Bluetooth Support Service	Stopped	Manual
SJPDGAPPPRDN01	Carbon Black Sensor	Running	Auto
SJPDGAPPPRDN01	Connected Devices Platform Service	Stopped	Auto
SJPDGAPPPRDN01	Certificate Propagation	Running	Manual
SJPDGAPPPRDN01	Client License Service (ClipSVC)	Stopped	Manual
SJPDGAPPPRDN01	COM+ System Application	Stopped	Manual
SJPDGAPPPRDN01	CoreMessaging	Running	Auto
SJPDGAPPPRDN01	Cryptographic Services	Running	Auto
SJPDGAPPPRDN01	Offline Files	Stopped	Disabled
SJPDGAPPPRDN01	DCOM Server Process Launcher	Running	Auto
SJPDGAPPPRDN01	DataCollectionPublishingService	Stopped	Manual
SJPDGAPPPRDN01	Optimize drives	Stopped	Manual
SJPDGAPPPRDN01	Device Association Service	Stopped	Manual
SJPDGAPPPRDN01	Device Install Service	Stopped	Manual
SJPDGAPPPRDN01	DevQuery Background Discovery Broker	Stopped	Manual
SJPDGAPPPRDN01	DHCP Client	Running	Auto
SJPDGAPPPRDN01	Microsoft (R) Diagnostics Hub Standard Collector Service	Stopped	Manual
SJPDGAPPPRDN01	Connected User Experiences and Telemetry	Running	Auto
SJPDGAPPPRDN01	Device Management Enrollment Service	Stopped	Manual
SJPDGAPPPRDN01	dmwappushsvc	Stopped	Manual
SJPDGAPPPRDN01	DNS Client	Running	Auto
SJPDGAPPPRDN01	Wired AutoConfig	Stopped	Manual
SJPDGAPPPRDN01	Diagnostic Policy Service	Running	Auto
SJPDGAPPPRDN01	Device Setup Manager	Stopped	Manual
SJPDGAPPPRDN01	Data Sharing Service	Running	Manual
SJPDGAPPPRDN01	Extensible Authentication Protocol	Stopped	Manual
SJPDGAPPPRDN01	Encrypting File System (EFS)	Stopped	Manual
SJPDGAPPPRDN01	Embedded Mode	Stopped	Manual
SJPDGAPPPRDN01	Enterprise App Management Service	Stopped	Manual
SJPDGAPPPRDN01	Windows Event Log	Running	Auto
SJPDGAPPPRDN01	COM+ Event System	Running	Auto
SJPDGAPPPRDN01	Function Discovery Provider Host	Stopped	Manual
SJPDGAPPPRDN01	Function Discovery Resource Publication	Stopped	Manual
SJPDGAPPPRDN01	Windows Font Cache Service	Running	Auto
SJPDGAPPPRDN01	Windows Camera Frame Server	Stopped	Manual
SJPDGAPPPRDN01	Group Policy Client	Running	Auto
SJPDGAPPPRDN01	Human Interface Device Service	Stopped	Manual
SJPDGAPPPRDN01	HV Host Service	Stopped	Manual
SJPDGAPPPRDN01	Windows Mobile Hotspot Service	Stopped	Manual
